http://www.wikidata.org/entity/Q11847,Antoni Grabowski,Antoni Grabowski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1857-06-11T00:00:00Z,1921-07-04T00:00:00Z,
http://www.wikidata.org/entity/Q722162,Tadeusz Sołtyk,Tadeusz Sołtyk,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1909-08-30T00:00:00Z,2004-07-14T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20Warsaw%20Pow%C4%85zki%20So%C5%82tyk.jpg
http://www.wikidata.org/entity/Q739476,Wacław Święcicki,Wacław Święcicki,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1848-09-26T00:00:00Z,1900-10-26T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Wac%C5%82aw%20%C5%9Awi%C4%99cicki%20gr%C3%B3b.JPG
http://www.wikidata.org/entity/Q826817,Józef Szczepański,Józef Szczepański,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1922-11-30T00:00:00Z,1944-09-10T00:00:00Z,
http://www.wikidata.org/entity/Q835577,Jan Nowak-Jeziorański,Jan Nowak-Jeziorański,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1913-01-01T00:00:00Z,2005-01-20T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Nowak-Jeziora%C5%84ski%20-%20gr%C3%B3b.jpg
http://www.wikidata.org/entity/Q835577,Jan Nowak-Jeziorański,Jan Nowak-Jeziorański,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1914-10-03T00:00:00Z,2005-01-20T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Nowak-Jeziora%C5%84ski%20-%20gr%C3%B3b.jpg
http://www.wikidata.org/entity/Q9388465,Zbigniew Żebrowski,Zbigniew Żebrowski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1919-02-13T00:00:00Z,2012-04-26T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Zbigniew%20%C5%BBebrowski%20%28gr%C3%B3b%29.JPG
http://www.wikidata.org/entity/Q9389897,Zdzisław Wilhelmi,Zdzisław Wilhelmi,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1921-09-20T00:00:00Z,2013-12-27T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Zdzis%C5%82aw%20Wilhelmi%20gr%C3%B3b.JPG
http://www.wikidata.org/entity/Q9391740,Zofia Florczak,Zofia Florczak,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1912-08-14T00:00:00Z,1996-12-05T00:00:00Z,
http://www.wikidata.org/entity/Q9392939,Zygmunt Komorowski,Zygmunt Komorowski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1925-04-11T00:00:00Z,1992-09-27T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Zygmunt%20Komorowski%20gr%C3%B3b.JPG
http://www.wikidata.org/entity/Q10965994,Jan Chęciński,Jan Konstanty Chęciński,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1826-12-22T00:00:00Z,1874-12-30T00:00:00Z,
http://www.wikidata.org/entity/Q11696054,Edmund Bartłomiejczyk,Edmund Bartłomiejczyk,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1885-01-01T00:00:00Z,1950-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q11698707,Franciszek Potocki (1788-1853),Franciszek Ksawery Potocki,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1788-06-02T00:00:00Z,1853-01-16T00:00:00Z,
http://www.wikidata.org/entity/Q11713851,Irena Sławińska,Irena Sławińska,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1913-08-30T00:00:00Z,2004-01-18T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Irena%20Slawinska%20monument.JPG
http://www.wikidata.org/entity/Q55743,Jacek Kuroń,Jacek Kuroń,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1934-03-03T00:00:00Z,2004-06-16T00:00:00Z,
http://www.wikidata.org/entity/Q55743,Jacek Kuroń,Jacek Kuroń,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1934-03-03T00:00:00Z,2004-06-17T00:00:00Z,
http://www.wikidata.org/entity/Q55761,Irena Kwiatkowska,Irena Kwiatkowska,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1912-09-17T00:00:00Z,2011-03-03T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Gr%C3%B3b%20Ireny%20Kwiatkowskiej%20Stare%20Pow%C4%85zki%202018.jpg
http://www.wikidata.org/entity/Q55844,Stanisław Wojciechowski,Stanisław Wojciechowski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1869-03-15T00:00:00Z,1953-04-09T00:00:00Z,
http://www.wikidata.org/entity/Q117305,Wojciech Rubinowicz,Wojciech Rubinowicz,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1889-02-22T00:00:00Z,1974-10-13T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Gr%C3%B3b%20rodziny%20Rubinowicz%C3%B3w.jpg
http://www.wikidata.org/entity/Q130407,Władysław Grabowski,Władysław Grabowski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1883-06-01T00:00:00Z,1961-07-06T00:00:00Z,
http://www.wikidata.org/entity/Q144439,Bolesław Prus,Aleksander Głowacki,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1847-08-20T00:00:00Z,1912-05-19T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Grave%20of%20Boles%C5%82aw%20Prus%20-%2002.jpg
http://www.wikidata.org/entity/Q151932,Irena Sendlerowa,Irena Sendler,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1910-02-15T00:00:00Z,2008-05-12T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Irena%20Sendler%20grave%20Powazki%20Cemetery%20in%20Warsaw%202016.JPG
http://www.wikidata.org/entity/Q156472,Witold Lutosławski,Witold Lutosławski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1913-01-25T00:00:00Z,1994-02-07T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Witold%20Lutos%C5%82awski%20-%20gr%C3%B3b.jpg
http://www.wikidata.org/entity/Q161363,Zbigniew Herbert,Zbigniew Herbert,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1924-10-29T00:00:00Z,1998-07-28T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Zbigniew%20Herbert%20monument.JPG
http://www.wikidata.org/entity/Q170356,Tadeusz Komorowski,Tadeusz Komorowski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1895-06-01T00:00:00Z,1966-08-24T00:00:00Z,
http://www.wikidata.org/entity/Q189739,Zenon Przesmycki,Zenon Przesmycki,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1861-12-22T00:00:00Z,1944-10-17T00:00:00Z,
http://www.wikidata.org/entity/Q208868,Andrzej Stelmachowski,Andrzej Stelmachowski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1925-01-28T00:00:00Z,2009-04-06T00:00:00Z,
http://www.wikidata.org/entity/Q217750,Violetta Villas,Violetta Villas,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1938-06-10T00:00:00Z,2011-12-05T00:00:00Z,
http://www.wikidata.org/entity/Q223230,Leopold Staff,Leopold Staff,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1878-11-14T00:00:00Z,1957-05-31T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/PL%20Warsaw%20Stare%20Pow%C4%85zki%20leopold%20staff.jpg
http://www.wikidata.org/entity/Q245332,Zygmunt Gloger,Zygmunt Gloger,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1845-11-03T00:00:00Z,1910-08-16T00:00:00Z,
http://www.wikidata.org/entity/Q245762,Wiesław Chrzanowski,Wiesław Chrzanowski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1923-12-20T00:00:00Z,2012-04-29T00:00:00Z,
http://www.wikidata.org/entity/Q245803,Wacław Makowski,Wacław Makowski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1880-11-15T00:00:00Z,1942-12-28T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Wac%C5%82aw%20Makowski%2C%20Maria%20Makowska%2C%20Anna%20Staniszkis-Makowskia%20%28gr%C3%B3b%29.JPG
http://www.wikidata.org/entity/Q248935,Stefan Bryła,Stefan Bryła,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1886-08-17T00:00:00Z,1943-12-03T00:00:00Z,
http://www.wikidata.org/entity/Q284544,Wacław Jędrzejewicz,Wacław Jędrzejewicz,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1893-01-29T00:00:00Z,1993-11-30T00:00:00Z,
http://www.wikidata.org/entity/Q290902,Wojciech Bogusławski,Wojciech Romuald Bogusławski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1757-04-09T00:00:00Z,1829-07-23T00:00:00Z,
http://www.wikidata.org/entity/Q297206,Wacław Sierpiński,Wacław Sierpiński,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1882-03-14T00:00:00Z,1969-10-21T00:00:00Z,
http://www.wikidata.org/entity/Q310594,Ignacy Mościcki,Ignacy Mościcki,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1867-12-01T00:00:00Z,1946-10-02T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/PL%20Warsaw%20Stare%20Pow%C4%85zki%20ignacy%20mo%C5%9Bcicki.jpg
http://www.wikidata.org/entity/Q310594,Ignacy Mościcki,Ignacy Mościcki,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1867-12-01T00:00:00Z,1946-10-02T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Warszawa%2C%20katedra%20sw.%20Jana%2C%20Ignacy%20Moscicki.jpg
http://www.wikidata.org/entity/Q312185,Edward Gierek,Edward Gierek,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1913-01-06T00:00:00Z,2001-07-29T00:00:00Z,
http://www.wikidata.org/entity/Q315691,Witold Pilecki,Witold Pilecki,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1901-05-13T00:00:00Z,1948-05-25T00:00:00Z,
http://www.wikidata.org/entity/Q317587,Kazimierz Pużak,Kazimierz Pużak,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1883-08-26T00:00:00Z,1950-04-13T00:00:00Z,
http://www.wikidata.org/entity/Q324659,Kazimierz Świtalski,Kazimierz Świtalski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1886-03-04T00:00:00Z,1962-12-28T00:00:00Z,
http://www.wikidata.org/entity/Q325993,Kazimierz Ajdukiewicz,Kazimierz Ajdukiewicz,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1890-12-12T00:00:00Z,1963-04-12T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Kazimierz%20Ajdukiewicz%20gr%C3%B3b.JPG
http://www.wikidata.org/entity/Q331425,Agaton Giller,Agaton Giller,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1831-01-09T00:00:00Z,1887-07-12T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Tomb%20monument%20to%20Agaton%20Giller%20at%20cemetery%20in%20Stanis%C5%82aw%C3%B3w%20%281907%29.jpg
http://www.wikidata.org/entity/Q331425,Agaton Giller,Agaton Giller,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1831-01-09T00:00:00Z,1887-07-17T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Tomb%20monument%20to%20Agaton%20Giller%20at%20cemetery%20in%20Stanis%C5%82aw%C3%B3w%20%281907%29.jpg
http://www.wikidata.org/entity/Q331425,Agaton Giller,Agaton Giller,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1831-01-09T00:00:00Z,1887-07-18T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Tomb%20monument%20to%20Agaton%20Giller%20at%20cemetery%20in%20Stanis%C5%82aw%C3%B3w%20%281907%29.jpg
http://www.wikidata.org/entity/Q347767,Jerzy Andrzejewski,Jerzy Andrzejewski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1909-08-19T00:00:00Z,1983-04-19T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Jerzy%20Andrzejewski%20monument.JPG
http://www.wikidata.org/entity/Q347767,Jerzy Andrzejewski,Jerzy Andrzejewski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1909-08-19T00:00:00Z,1983-04-20T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Jerzy%20Andrzejewski%20monument.JPG
http://www.wikidata.org/entity/Q367832,Kazimierz Alchimowicz,Kazimierz Alchimowicz,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1840-12-20T00:00:00Z,1916-12-31T00:00:00Z,
http://www.wikidata.org/entity/Q428422,Hanka Bielicka,Hanka Bielicka,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1915-11-09T00:00:00Z,2006-03-09T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Bielicka%20gravestone%20ab.jpg
http://www.wikidata.org/entity/Q935370,Julia Hartwig,Julia Hartwig,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1921-08-14T00:00:00Z,2017-07-14T00:00:00Z,
http://www.wikidata.org/entity/Q983807,Eligiusz Niewiadomski,Eligiusz Niewiadomski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1869-12-01T00:00:00Z,1923-01-31T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Warszawa%209029.jpg
http://www.wikidata.org/entity/Q1038450,Józef Pankiewicz,Józef Pankiewicz,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1866-11-29T00:00:00Z,1940-07-04T00:00:00Z,
http://www.wikidata.org/entity/Q1149599,Czesław Białobrzeski,Czesław Białobrzeski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1878-08-31T00:00:00Z,1953-10-12T00:00:00Z,
http://www.wikidata.org/entity/Q1151283,Antoni Kamieński,Antoni Kamieński,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1860-07-21T00:00:00Z,1933-09-12T00:00:00Z,
http://www.wikidata.org/entity/Q1298823,Stefan Kisielewski,Stefan Kisielewski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1911-03-07T00:00:00Z,1991-09-27T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Stefan%20and%20Wac%C5%82aw%20Kisielewski%20monument.JPG
http://www.wikidata.org/entity/Q1358456,Witold Rowicki,Witold Rowicki,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1914-02-26T00:00:00Z,1989-10-01T00:00:00Z,
http://www.wikidata.org/entity/Q1358456,Witold Rowicki,Witold Rowicki,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1914-02-26T00:00:00Z,1989-10-02T00:00:00Z,
http://www.wikidata.org/entity/Q1589146,Emil Młynarski,Emil Szymon Młynarski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1870-07-18T00:00:00Z,1935-04-05T00:00:00Z,
http://www.wikidata.org/entity/Q1720300,Stanisław Jerzy Komorowski,Stanisław Jerzy Komorowski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1953-12-18T00:00:00Z,2010-04-10T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Stanis%C5%82aw%20Komorowski%20gr%C3%B3b.jpg
http://www.wikidata.org/entity/Q1894598,Marek Kwiatkowski,Marek Kwiatkowski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1930-04-25T00:00:00Z,2016-08-10T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Marek%20Kwiatkowski%20%28gr%C3%B3b%29%2001.jpg
http://www.wikidata.org/entity/Q2031673,Zbigniew Drzewiecki,Zbigniew Drzewiecki,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1890-04-08T00:00:00Z,1971-04-11T00:00:00Z,
http://www.wikidata.org/entity/Q2327128,Stanisław Grabski,Stanisław Grabski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1871-04-05T00:00:00Z,1949-05-06T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Nagrobek.wladyslaw.grabski.01.jpg
http://www.wikidata.org/entity/Q2338973,Józef Korzeniowski,Józef Korzeniowski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1797-03-19T00:00:00Z,1863-09-17T00:00:00Z,
http://www.wikidata.org/entity/Q2351227,Wacław Kisielewski,Wacław Kisielewski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1943-02-12T00:00:00Z,1986-07-12T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Stefan%20and%20Wac%C5%82aw%20Kisielewski%20monument.JPG
http://www.wikidata.org/entity/Q2441886,Wacław Berent,Wacław Berent,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1873-09-28T00:00:00Z,1940-11-20T00:00:00Z,
http://www.wikidata.org/entity/Q2441886,Wacław Berent,Wacław Berent,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1873-09-28T00:00:00Z,1940-11-22T00:00:00Z,
http://www.wikidata.org/entity/Q2628039,Józef Kowalewski,Józef Szczepan Kowalewski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1800-01-20T00:00:00Z,1878-11-01T00:00:00Z,
http://www.wikidata.org/entity/Q2790182,Józef Bielawski,Józef Bielawski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1910-08-12T00:00:00Z,1997-09-19T00:00:00Z,
http://www.wikidata.org/entity/Q2832516,Aleksander Gieysztor,Aleksander Gieysztor,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1916-07-17T00:00:00Z,1999-02-09T00:00:00Z,
http://www.wikidata.org/entity/Q2846996,Tomasz Łubieński,Andrzej Tomasz Łubieński,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1784-11-24T00:00:00Z,1870-08-27T00:00:00Z,
http://www.wikidata.org/entity/Q3187274,Józef Waśniewski,Józef Waśniewski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1858-06-03T00:00:00Z,1897-02-19T00:00:00Z,
http://www.wikidata.org/entity/Q3237641,Wacław Wąsowicz,Wacław Wąsowicz,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1891-01-01T00:00:00Z,1942-10-06T00:00:00Z,
http://www.wikidata.org/entity/Q3489595,Jerzy Krzysztoń,Jerzy Krzysztoń,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1931-03-23T00:00:00Z,1982-05-16T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Jerzy%20Krzyszton%20monument.JPG
http://www.wikidata.org/entity/Q3490171,Zbigniew Zaleski,Zbigniew Zaleski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1947-04-29T00:00:00Z,2019-08-31T00:00:00Z,
http://www.wikidata.org/entity/Q3504441,Józef Warszawski,Józef Warszawski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1903-03-09T00:00:00Z,1997-11-01T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Grobowiec%20Zgromadzenia%20Jezuit%C3%B3w%20%28Cmentarz%20Pow%C4%85zkowski%29.JPG
http://www.wikidata.org/entity/Q3622841,Stefan Jaracz,Stefan Jaracz,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1883-12-24T00:00:00Z,1945-08-11T00:00:00Z,
http://www.wikidata.org/entity/Q3646655,Melchior Wańkowicz,Melchior Wańkowicz,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1892-01-10T00:00:00Z,1974-09-10T00:00:00Z,
http://www.wikidata.org/entity/Q56255952,Bronisław Chojnowski,Bronisław Chojnowski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1836-05-15T00:00:00Z,1870-04-18T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Bronis%C5%82aw%20Chojnowski%20gr%C3%B3b.jpg
http://www.wikidata.org/entity/Q60693691,Jerzy Jaruzelski,Jerzy Jaruzelski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1931-01-01T00:00:00Z,2019-01-04T00:00:00Z,
http://www.wikidata.org/entity/Q60693691,Jerzy Jaruzelski,Jerzy Jaruzelski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1931-02-12T00:00:00Z,2019-01-04T00:00:00Z,
http://www.wikidata.org/entity/Q60835061,Zofia Falkowska,Zofia Falkowska,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1915-06-02T00:00:00Z,1993-10-30T00:00:00Z,
http://www.wikidata.org/entity/Q61718259,Janusz Gęsicki,Janusz Gęsicki,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1951-01-17T00:00:00Z,2019-01-28T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Janusz%20G%C4%99sicki%20gr%C3%B3b.jpg
